"seed_percent","run","plant_species","free.dist"
7.11734185669081e-05,1549744248,3,13.54
7.11734185669081e-05,1549744248,4,22.92
7.11734185669081e-05,1549744248,5,11.62
7.11734185669081e-05,1549744248,6,16.37
3.41906370149448e-05,1551328089,1,21.21
3.41906370149448e-05,1551328089,2,29.68
3.41906370149448e-05,1551328089,3,24.48
3.41906370149448e-05,1551328089,4,16.19
3.41906370149448e-05,1551328089,5,29.99
3.41906370149448e-05,1551328089,6,17.86
8.89438705528709e-05,1551867293,1,16
8.89438705528709e-05,1551867293,2,19.92
8.89438705528709e-05,1551867293,3,18.54
8.89438705528709e-05,1551867293,4,23.41
8.89438705528709e-05,1551867293,5,16.89
8.89438705528709e-05,1551867293,6,7.67
0.00836187692357277,1552282158,1,2.36
0.00836187692357277,1552282158,2,2.25
0.00836187692357277,1552282158,3,2.18
0.00836187692357277,1552282158,4,2.24
0.00836187692357277,1552282158,5,2.39
0.00836187692357277,1552282158,6,2.09
0.393321790493978,1554053470,1,1.011
0.393321790493978,1554053470,2,1.07
0.393321790493978,1554053470,3,1.07
0.393321790493978,1554053470,4,1
0.393321790493978,1554053470,5,1.06
0.393321790493978,1554053470,6,1.07
0.0408666922038049,1571327351,1,1.59
0.0408666922038049,1571327351,2,1.62
0.0408666922038049,1571327351,3,1.58
0.0408666922038049,1571327351,4,1.5
0.0408666922038049,1571327351,5,2.32
0.0408666922038049,1571327351,6,1.63
0.449952738737546,1575350351,1,1.07
0.449952738737546,1575350351,2,1.03
0.449952738737546,1575350351,3,1.02
0.449952738737546,1575350351,4,1.08
0.449952738737546,1575350351,5,1
0.449952738737546,1575350351,6,1.11
2.04089942174268e-05,1578080842,1,28.29
2.04089942174268e-05,1578080842,2,39.72
2.04089942174268e-05,1578080842,3,11.19
2.04089942174268e-05,1578080842,4,31.38
2.04089942174268e-05,1578080842,5,35.03
2.04089942174268e-05,1578080842,6,36.39
0.0967878978333738,1579211062,1,1.21
0.0967878978333738,1579211062,2,1.12
0.0967878978333738,1579211062,3,1.28
0.0967878978333738,1579211062,4,1.12
0.0967878978333738,1579211062,5,1.12
0.0967878978333738,1579211062,6,1.15
0.0742930911124012,1585348311,1,1.28
0.0742930911124012,1585348311,2,1.43
0.0742930911124012,1585348311,3,1.25
0.0742930911124012,1585348311,4,1.44
0.0742930911124012,1585348311,5,1.24
0.0742930911124012,1585348311,6,1.36
0.947592152626365,1594886353,1,1
0.947592152626365,1594886353,2,1
0.947592152626365,1594886353,3,1
0.947592152626365,1594886353,4,1
0.947592152626365,1594886353,5,1
0.947592152626365,1594886353,6,1
7.74931493417627e-05,1597767721,1,18.9
7.74931493417627e-05,1597767721,2,23.19
7.74931493417627e-05,1597767721,3,18.01
7.74931493417627e-05,1597767721,4,18.66
7.74931493417627e-05,1597767721,5,13.41
7.74931493417627e-05,1597767721,6,16.06
0.000806953998876993,1599788137,1,6.99
0.000806953998876993,1599788137,2,7.09
0.000806953998876993,1599788137,3,4.4
0.000806953998876993,1599788137,4,8
0.000806953998876993,1599788137,5,7.87
0.000806953998876993,1599788137,6,6.12
0.00341490680176288,1603803275,1,3.68
0.00341490680176288,1603803275,2,4.08
0.00341490680176288,1603803275,3,3.93
0.00341490680176288,1603803275,4,3.37
0.00341490680176288,1603803275,5,3.51
0.00341490680176288,1603803275,6,5.19
0.305127486049004,1605047493,1,1.08
0.305127486049004,1605047493,2,1.08
0.305127486049004,1605047493,3,1.12
0.305127486049004,1605047493,4,1.22
0.305127486049004,1605047493,5,1.04
0.305127486049004,1605047493,6,1.19
0.133067892870001,1606462627,1,1.17
0.133067892870001,1606462627,2,1.32
0.133067892870001,1606462627,3,1.2
0.133067892870001,1606462627,4,1.3
0.133067892870001,1606462627,5,1.2
0.133067892870001,1606462627,6,1.25
0.000664353973321688,1621853331,1,7.63
0.000664353973321688,1621853331,2,8.67
0.000664353973321688,1621853331,3,7.31
0.000664353973321688,1621853331,4,8.93
0.000664353973321688,1621853331,5,7.4
0.000664353973321688,1621853331,6,7.42
0.075356438323269,1625808261,1,1.38
0.075356438323269,1625808261,2,1.46
0.075356438323269,1625808261,3,1.53
0.075356438323269,1625808261,4,1.75
0.075356438323269,1625808261,5,1.38
0.075356438323269,1625808261,6,1.41
0.00764523304422596,1626957586,1,2.65
0.00764523304422596,1626957586,2,2.76
0.00764523304422596,1626957586,3,2.59
0.00764523304422596,1626957586,4,2.88
0.00764523304422596,1626957586,5,2.41
0.00764523304422596,1626957586,6,2.59
0.000409077746184999,1627850948,1,9.88
0.000409077746184999,1627850948,2,8.14
0.000409077746184999,1627850948,3,10.72
0.000409077746184999,1627850948,4,9.42
0.000409077746184999,1627850948,5,9.76
0.000409077746184999,1627850948,6,10.63
0.163269127619941,1630216619,1,1.17
0.163269127619941,1630216619,2,1.27
0.163269127619941,1630216619,3,1.08
0.163269127619941,1630216619,4,1.12
0.163269127619941,1630216619,5,1.06
0.163269127619941,1630216619,6,1.17
0.671810967491585,1637522075,1,1.12
0.671810967491585,1637522075,2,1.03
0.671810967491585,1637522075,3,1.07
0.671810967491585,1637522075,4,1.02
0.671810967491585,1637522075,5,1.01
0.671810967491585,1637522075,6,1.06
0.206446656469131,1640318009,1,1.16
0.206446656469131,1640318009,2,1.11
0.206446656469131,1640318009,3,1.2
0.206446656469131,1640318009,4,1.14
0.206446656469131,1640318009,5,1.13
0.206446656469131,1640318009,6,1.1
0.423567393517839,1647284526,1,1.01
0.423567393517839,1647284526,2,1.05
0.423567393517839,1647284526,3,1.05
0.423567393517839,1647284526,4,1.03
0.423567393517839,1647284526,5,1.03
0.423567393517839,1647284526,6,1.04
0.00231923846619143,1663304701,1,6
0.00231923846619143,1663304701,2,6.36
0.00231923846619143,1663304701,3,10.93
0.00231923846619143,1663304701,4,6.58
0.00231923846619143,1663304701,5,4.88
0.00231923846619143,1663304701,6,6.5
0.0025564845880621,1665569143,1,3.73
0.0025564845880621,1665569143,2,4.07
0.0025564845880621,1665569143,3,3.98
0.0025564845880621,1665569143,4,3.31
0.0025564845880621,1665569143,5,3.9
0.0025564845880621,1665569143,6,3.55
9.10984082248283e-05,1672134346,1,19.85
9.10984082248283e-05,1672134346,2,14.92
9.10984082248283e-05,1672134346,3,18.53
9.10984082248283e-05,1672134346,4,20.23
9.10984082248283e-05,1672134346,5,17.55
9.10984082248283e-05,1672134346,6,18.91
1.38993969960267e-05,1677507854,1,27.48
1.38993969960267e-05,1677507854,2,20.1
1.38993969960267e-05,1677507854,3,19.84
1.38993969960267e-05,1677507854,4,33.17
1.38993969960267e-05,1677507854,5,35.1
1.38993969960267e-05,1677507854,6,26.67
0.00249162723383176,1680014882,1,3.75
0.00249162723383176,1680014882,2,4.69
0.00249162723383176,1680014882,3,4.15
0.00249162723383176,1680014882,4,3.95
0.00249162723383176,1680014882,5,4.86
0.00249162723383176,1680014882,6,4.34
6.7983374692351e-05,1681347589,1,17.88
6.7983374692351e-05,1681347589,2,24.59
6.7983374692351e-05,1681347589,3,14.98
6.7983374692351e-05,1681347589,4,20.63
6.7983374692351e-05,1681347589,5,17.58
6.7983374692351e-05,1681347589,6,19.48
0.28287825184574,1693623955,1,1.09
0.28287825184574,1693623955,2,1.12
0.28287825184574,1693623955,3,1.11
0.28287825184574,1693623955,4,1.06
0.28287825184574,1693623955,5,1.04
0.28287825184574,1693623955,6,1.03
0.00695170585580938,1694166922,1,2.7
0.00695170585580938,1694166922,2,2.66
0.00695170585580938,1694166922,3,2.62
0.00695170585580938,1694166922,4,2.85
0.00695170585580938,1694166922,5,3.37
0.00695170585580938,1694166922,6,2.44
5.73034111347897e-05,1699113478,1,25.02
5.73034111347897e-05,1699113478,2,16.28
5.73034111347897e-05,1699113478,3,25.19
5.73034111347897e-05,1699113478,4,13.8
5.73034111347897e-05,1699113478,5,20.74
5.73034111347897e-05,1699113478,6,19.23
0.57822298859019,1700987167,1,1
0.57822298859019,1700987167,2,1
0.57822298859019,1700987167,3,1.02
0.57822298859019,1700987167,4,1.02
0.57822298859019,1700987167,5,1
0.57822298859019,1700987167,6,1
0.0900945394190804,1702575251,1,1.3
0.0900945394190804,1702575251,2,1.2
0.0900945394190804,1702575251,3,1.37
0.0900945394190804,1702575251,4,1.27
0.0900945394190804,1702575251,5,1.36
0.0900945394190804,1702575251,6,1.46
1.80901872246653e-05,1710687176,1,40.2
1.80901872246653e-05,1710687176,2,44.46
1.80901872246653e-05,1710687176,3,37.35
1.80901872246653e-05,1710687176,4,24.6
1.80901872246653e-05,1710687176,5,25.45
1.80901872246653e-05,1710687176,6,12.59
0.00217782652711941,1712188027,1,3.78
0.00217782652711941,1712188027,2,4.46
0.00217782652711941,1712188027,3,4.22
0.00217782652711941,1712188027,4,4.36
0.00217782652711941,1712188027,5,4.25
0.00217782652711941,1712188027,6,3.79
0.95113546881646,1720029621,1,1.01
0.95113546881646,1720029621,2,1
0.95113546881646,1720029621,3,1
0.95113546881646,1720029621,4,1
0.95113546881646,1720029621,5,1
0.95113546881646,1720029621,6,1.01
2.9294129396902e-05,1722372405,1,18.02
2.9294129396902e-05,1722372405,2,32.96
2.9294129396902e-05,1722372405,3,19.74
2.9294129396902e-05,1722372405,4,36.86
2.9294129396902e-05,1722372405,5,23.56
2.9294129396902e-05,1722372405,6,25.09
3.01939146770562e-05,1723326292,1,25.75
3.01939146770562e-05,1723326292,2,18.86
3.01939146770562e-05,1723326292,3,33.99
3.01939146770562e-05,1723326292,4,18.68
3.01939146770562e-05,1723326292,5,23.82
3.01939146770562e-05,1723326292,6,28.19
0.0395759410626935,1730589827,1,1.78
0.0395759410626935,1730589827,2,1.54
0.0395759410626935,1730589827,3,1.47
0.0395759410626935,1730589827,4,1.52
0.0395759410626935,1730589827,5,1.69
0.0395759410626935,1730589827,6,1.76
0.0540779180478791,1738081200,1,1.48
0.0540779180478791,1738081200,2,1.23
0.0540779180478791,1738081200,3,1.46
0.0540779180478791,1738081200,4,1.36
0.0540779180478791,1738081200,5,1.49
0.0540779180478791,1738081200,6,1.49
0.952740172688317,1738751440,1,1.01
0.952740172688317,1738751440,2,1
0.952740172688317,1738751440,3,1.01
0.952740172688317,1738751440,4,1.04
0.952740172688317,1738751440,5,1.01
0.952740172688317,1738751440,6,1.04
2.29771819502078e-05,1749367791,1,36.06
2.29771819502078e-05,1749367791,2,27.26
2.29771819502078e-05,1749367791,3,21.9
2.29771819502078e-05,1749367791,4,26.03
2.29771819502078e-05,1749367791,5,28.75
2.29771819502078e-05,1749367791,6,20.72
0.0818006020229901,1755887261,1,1.22
0.0818006020229901,1755887261,2,1.38
0.0818006020229901,1755887261,3,1.43
0.0818006020229901,1755887261,4,1.31
0.0818006020229901,1755887261,5,1.43
0.0818006020229901,1755887261,6,1.3
0.0545353504335104,1770507614,1,1.43
0.0545353504335104,1770507614,2,1.39
0.0545353504335104,1770507614,3,1.36
0.0545353504335104,1770507614,4,1.23
0.0545353504335104,1770507614,5,1.31
0.0545353504335104,1770507614,6,1.51
0.000933239132128361,1771840232,1,7.16
0.000933239132128361,1771840232,2,5.63
0.000933239132128361,1771840232,3,5.79
0.000933239132128361,1771840232,4,7.1
0.000933239132128361,1771840232,5,5.05
0.000933239132128361,1771840232,6,5.38
6.46242203563582e-05,1772985043,1,20.81
6.46242203563582e-05,1772985043,2,19.02
6.46242203563582e-05,1772985043,3,23.34
6.46242203563582e-05,1772985043,4,18.41
6.46242203563582e-05,1772985043,5,19.69
6.46242203563582e-05,1772985043,6,29.94
0.098915356932051,1789437985,1,1.23
0.098915356932051,1789437985,2,1.17
0.098915356932051,1789437985,3,1.29
0.098915356932051,1789437985,4,1.32
0.098915356932051,1789437985,5,1.24
0.098915356932051,1789437985,6,1.35
0.0217559979722641,1791221569,1,1.96
0.0217559979722641,1791221569,2,1.81
0.0217559979722641,1791221569,3,2.01
0.0217559979722641,1791221569,4,1.78
0.0217559979722641,1791221569,5,2.01
0.0217559979722641,1791221569,6,1.81
8.61322504943545e-05,1795636763,1,13.52
8.61322504943545e-05,1795636763,2,19.81
8.61322504943545e-05,1795636763,3,22.23
8.61322504943545e-05,1795636763,4,19.99
8.61322504943545e-05,1795636763,5,27.71
8.61322504943545e-05,1795636763,6,24.67
0.0756887043180535,1800679167,1,1.34
0.0756887043180535,1800679167,2,1.32
0.0756887043180535,1800679167,3,1.37
0.0756887043180535,1800679167,4,1.4
0.0756887043180535,1800679167,5,1.36
0.0756887043180535,1800679167,6,1.33
5.69039418739373e-05,1803803046,1,22.83
5.69039418739373e-05,1803803046,2,14.26
5.69039418739373e-05,1803803046,3,22.27
5.69039418739373e-05,1803803046,4,22.24
5.69039418739373e-05,1803803046,5,18.94
5.69039418739373e-05,1803803046,6,17.84
5.50010971787837e-05,1812880174,1,24.58
5.50010971787837e-05,1812880174,2,23.29
5.50010971787837e-05,1812880174,3,10.77
5.50010971787837e-05,1812880174,4,20.85
5.50010971787837e-05,1812880174,5,25.58
5.50010971787837e-05,1812880174,6,14.45
0.00738183027541279,1816479615,1,2.26
0.00738183027541279,1816479615,2,2.62
0.00738183027541279,1816479615,3,2.52
0.00738183027541279,1816479615,4,2.37
0.00738183027541279,1816479615,5,2.4
0.00738183027541279,1816479615,6,2.29
0.0435735871041616,1816968546,1,1.64
0.0435735871041616,1816968546,2,1.34
0.0435735871041616,1816968546,3,1.43
0.0435735871041616,1816968546,4,1.58
0.0435735871041616,1816968546,5,1.51
0.0435735871041616,1816968546,6,1.56
0.78787925191394,1818301737,1,1
0.78787925191394,1818301737,2,1.01
0.78787925191394,1818301737,3,1
0.78787925191394,1818301737,4,1.04
0.78787925191394,1818301737,5,1.02
0.78787925191394,1818301737,6,1.01
3.3274034614726e-05,1833902113,1,20.23
3.3274034614726e-05,1833902113,2,19.46
3.3274034614726e-05,1833902113,3,20.94
3.3274034614726e-05,1833902113,4,22.06
3.3274034614726e-05,1833902113,5,32.91
3.3274034614726e-05,1833902113,6,18.99
0.824697412164002,1834548388,1,1
0.824697412164002,1834548388,2,1
0.824697412164002,1834548388,3,1.03
0.824697412164002,1834548388,4,1
0.824697412164002,1834548388,5,1
0.824697412164002,1834548388,6,1
7.16983074866167e-05,1839164829,1,30.36
7.16983074866167e-05,1839164829,2,9.48
7.16983074866167e-05,1839164829,3,20.5
7.16983074866167e-05,1839164829,4,15.04
7.16983074866167e-05,1839164829,5,21.68
7.16983074866167e-05,1839164829,6,24.8
0.845071171625272,1840502787,1,1.04
0.845071171625272,1840502787,2,1.02
0.845071171625272,1840502787,3,1
0.845071171625272,1840502787,4,1
0.845071171625272,1840502787,5,1
0.845071171625272,1840502787,6,1
7.53031638394868e-05,1841664795,1,23.87
7.53031638394868e-05,1841664795,2,21.48
7.53031638394868e-05,1841664795,3,13.87
7.53031638394868e-05,1841664795,4,24.34
7.53031638394868e-05,1841664795,5,14.42
7.53031638394868e-05,1841664795,6,23.07
0.0335946568584886,1845231811,1,2.12
0.0335946568584886,1845231811,2,1.83
0.0335946568584886,1845231811,3,1.98
0.0335946568584886,1845231811,4,1.82
0.0335946568584886,1845231811,5,2.44
0.0335946568584886,1845231811,6,1.8
0.0645733457876247,1846011518,1,1.35
0.0645733457876247,1846011518,2,1.49
0.0645733457876247,1846011518,3,1.37
0.0645733457876247,1846011518,4,1.42
0.0645733457876247,1846011518,5,1.64
0.0645733457876247,1846011518,6,1.44
0.198959685970316,1846771873,1,1.14
0.198959685970316,1846771873,2,1.1
0.198959685970316,1846771873,3,1.18
0.198959685970316,1846771873,4,1.11
0.198959685970316,1846771873,5,1.17
0.198959685970316,1846771873,6,1.06
9.40547106361336e-05,1848413072,1,25.78
9.40547106361336e-05,1848413072,2,16.36
9.40547106361336e-05,1848413072,3,24.88
9.40547106361336e-05,1848413072,4,15.23
9.40547106361336e-05,1848413072,5,16.74
9.40547106361336e-05,1848413072,6,19.87
0.000967940655823719,1857341748,1,5.87
0.000967940655823719,1857341748,2,6.37
0.000967940655823719,1857341748,3,6.19
0.000967940655823719,1857341748,4,6.16
0.000967940655823719,1857341748,5,7.62
0.000967940655823719,1857341748,6,5.76
0.0276351794701687,1871809498,1,1.65
0.0276351794701687,1871809498,2,1.67
0.0276351794701687,1871809498,3,1.385
0.0276351794701687,1871809498,4,1.73
0.0276351794701687,1871809498,5,1.7
0.0276351794701687,1871809498,6,1.81
0.00761052751169595,1884384262,1,2.66
0.00761052751169595,1884384262,2,2.59
0.00761052751169595,1884384262,3,2.51
0.00761052751169595,1884384262,4,2.36
0.00761052751169595,1884384262,5,2.42
0.00761052751169595,1884384262,6,2.58
0.00767107286791071,1885157374,1,2.6
0.00767107286791071,1885157374,2,2.77
0.00767107286791071,1885157374,3,3.1
0.00767107286791071,1885157374,4,2.76
0.00767107286791071,1885157374,5,2.82
0.00767107286791071,1885157374,6,2.56
0.00512261338163654,1893399708,1,3.76
0.00512261338163654,1893399708,2,4.2
0.00512261338163654,1893399708,3,3.57
0.00512261338163654,1893399708,4,3.57
0.00512261338163654,1893399708,5,3.13
0.00512261338163654,1893399708,6,3.72
0.132351142646338,1894270024,1,1.16
0.132351142646338,1894270024,2,1.26
0.132351142646338,1894270024,3,1.09
0.132351142646338,1894270024,4,1.25
0.132351142646338,1894270024,5,1.2
0.132351142646338,1894270024,6,1.08
0.0946395171117584,1895033965,1,1.17
0.0946395171117584,1895033965,2,1.24
0.0946395171117584,1895033965,3,1.27
0.0946395171117584,1895033965,4,1.2
0.0946395171117584,1895033965,5,1.22
0.0946395171117584,1895033965,6,1.25
0.0320054362512251,1903032722,1,1.7
0.0320054362512251,1903032722,2,1.81
0.0320054362512251,1903032722,3,1.81
0.0320054362512251,1903032722,4,1.97
0.0320054362512251,1903032722,5,2.13
0.0320054362512251,1903032722,6,1.83
0.0274391903858351,1916127937,1,1.72
0.0274391903858351,1916127937,2,2.09
0.0274391903858351,1916127937,3,1.74
0.0274391903858351,1916127937,4,1.89
0.0274391903858351,1916127937,5,1.82
0.0274391903858351,1916127937,6,1.85
1.72112037588578e-05,1916254645,1,31.7
1.72112037588578e-05,1916254645,2,9.3
1.72112037588578e-05,1916254645,3,26.5
1.72112037588578e-05,1916254645,4,32.22
1.72112037588578e-05,1916254645,5,17.1
1.72112037588578e-05,1916254645,6,26.92
9.81480942168544e-05,1921631762,1,12.7
9.81480942168544e-05,1921631762,2,10.89
9.81480942168544e-05,1921631762,3,15.02
9.81480942168544e-05,1921631762,4,17.88
9.81480942168544e-05,1921631762,5,15.97
9.81480942168544e-05,1921631762,6,19.1
4.57475278669439e-05,1923377968,1,18.81
4.57475278669439e-05,1923377968,2,23.35
4.57475278669439e-05,1923377968,3,22.18
4.57475278669439e-05,1923377968,4,6.63
4.57475278669439e-05,1923377968,5,31.26
4.57475278669439e-05,1923377968,6,28.7
6.31118234773076e-05,1929757758,1,24.7
6.31118234773076e-05,1929757758,2,20.82
6.31118234773076e-05,1929757758,3,24.42
6.31118234773076e-05,1929757758,4,17.97
