"","run","seed_percent","pollinator_species","pol.bm","pol.soc","pl.no.vis"
"514",1256543184,0.00960575213572674,6,1.424,2,5
"515",1256543184,0.00960575213572674,7,6.69,3,3
"516",1256543184,0.00960575213572674,8,4.794,3,6
"517",1256795833,0.00255173867786945,1,4.194,0,3
"518",1256795833,0.00255173867786945,2,4.288,0,4
"519",1256795833,0.00255173867786945,3,7.126,1,4
"520",1256795833,0.00255173867786945,4,5.64,1,3
"521",1256795833,0.00255173867786945,5,7.339,2,5
"522",1256795833,0.00255173867786945,6,7.352,2,4
"523",1256795833,0.00255173867786945,7,1.429,3,4
"524",1256795833,0.00255173867786945,8,4.767,3,4
"525",1273540394,0.00601340827676855,1,2.694,0,3
"526",1273540394,0.00601340827676855,2,2.556,0,5
"527",1273540394,0.00601340827676855,3,5.256,1,5
"528",1273540394,0.00601340827676855,4,2.792,1,5
"529",1273540394,0.00601340827676855,5,4.931,2,5
"530",1273540394,0.00601340827676855,6,5.691,2,3
"531",1273540394,0.00601340827676855,7,6.392,3,5
"532",1273540394,0.00601340827676855,8,6.882,3,5
"533",1276415200,0.000147082362170177,1,3.6,0,2
"534",1276415200,0.000147082362170177,2,6.054,0,1
"535",1276415200,0.000147082362170177,3,6.794,1,1
"536",1276415200,0.000147082362170177,4,7.712,1,1
"537",1276415200,0.000147082362170177,7,7.731,3,1
"538",1276415200,0.000147082362170177,8,2.203,3,1
"539",1280427394,0.000595553031242142,1,3.512,0,5
"540",1280427394,0.000595553031242142,2,4.331,0,6
"541",1280427394,0.000595553031242142,3,5.682,1,5
"542",1280427394,0.000595553031242142,4,3.532,1,5
"543",1280427394,0.000595553031242142,5,3.158,2,3
"544",1280427394,0.000595553031242142,6,5.539,2,5
"545",1280427394,0.000595553031242142,7,2.866,3,5
"546",1280427394,0.000595553031242142,8,1.885,3,2
"547",1282045264,0.039706672643053,1,4.037,0,1
"548",1282045264,0.039706672643053,2,4.208,0,1
"549",1282045264,0.039706672643053,3,3.386,1,1
"550",1282045264,0.039706672643053,4,5.796,1,1
"551",1282045264,0.039706672643053,5,3.474,2,1
"552",1282045264,0.039706672643053,6,6.809,2,1
"553",1282045264,0.039706672643053,7,6.554,3,1
"554",1282045264,0.039706672643053,8,3.487,3,3
"555",1284506174,0.718438646756369,1,1.906,0,5
"556",1284506174,0.718438646756369,2,6.975,0,6
"557",1284506174,0.718438646756369,3,7.466,1,6
"558",1284506174,0.718438646756369,4,2.631,1,5
"559",1284506174,0.718438646756369,5,6.623,2,4
"560",1284506174,0.718438646756369,6,2.041,2,5
"561",1284506174,0.718438646756369,7,2.364,3,5
"562",1284506174,0.718438646756369,8,5.241,3,6
"563",1288467640,0.466058664463275,1,4.727,0,2
"564",1288467640,0.466058664463275,2,4.586,0,4
"565",1288467640,0.466058664463275,3,7.224,1,4
"566",1288467640,0.466058664463275,4,3.046,1,2
"567",1288467640,0.466058664463275,5,6.337,2,3
"568",1288467640,0.466058664463275,6,1.739,2,1
"569",1288467640,0.466058664463275,7,7.122,3,4
"570",1288467640,0.466058664463275,8,3.173,3,4
"571",1291918813,0.614074067813176,1,1.199,0,1
"572",1291918813,0.614074067813176,2,5.281,0,1
"573",1291918813,0.614074067813176,3,1.614,1,1
"574",1291918813,0.614074067813176,4,3.051,1,1
"575",1291918813,0.614074067813176,5,6.996,2,1
"576",1291918813,0.614074067813176,6,5.477,2,2
"577",1291918813,0.614074067813176,7,5.967,3,1
"578",1291918813,0.614074067813176,8,7.305,3,1
"579",1296183679,0.00691885532135316,1,4.366,0,1
"580",1296183679,0.00691885532135316,2,2.493,0,2
"581",1296183679,0.00691885532135316,3,1.253,1,2
"582",1296183679,0.00691885532135316,4,6.661,1,1
"583",1296183679,0.00691885532135316,5,4.162,2,1
"584",1296183679,0.00691885532135316,6,3.209,2,3
"585",1296183679,0.00691885532135316,7,5.232,3,1
"586",1296183679,0.00691885532135316,8,7.661,3,1
"587",1301013690,6.51033086409842e-05,1,7.46,0,6
"588",1301013690,6.51033086409842e-05,2,1.032,0,3
"589",1301013690,6.51033086409842e-05,3,7.814,1,6
"590",1301013690,6.51033086409842e-05,4,1.706,1,2
"591",1301013690,6.51033086409842e-05,5,5.928,2,5
"592",1301013690,6.51033086409842e-05,6,5.866,2,4
"593",1301013690,6.51033086409842e-05,7,6.173,3,4
"594",1301013690,6.51033086409842e-05,8,3.832,3,4
"595",1301259714,3.38809131858338e-05,1,7.137,0,4
"596",1301259714,3.38809131858338e-05,2,1.707,0,1
"597",1301259714,3.38809131858338e-05,3,4.995,1,4
"598",1301259714,3.38809131858338e-05,4,5.773,1,4
"599",1301259714,3.38809131858338e-05,5,7.74,2,3
"600",1301259714,3.38809131858338e-05,6,7.498,2,4
"601",1301259714,3.38809131858338e-05,7,6.359,3,4
"602",1301259714,3.38809131858338e-05,8,5.681,3,4
"603",1303948311,0.0879409084215958,1,5.72,0,1
"604",1303948311,0.0879409084215958,2,4.667,0,1
"605",1303948311,0.0879409084215958,3,1.355,1,1
"606",1303948311,0.0879409084215958,4,1.619,1,2
"607",1303948311,0.0879409084215958,5,1.434,2,1
"608",1303948311,0.0879409084215958,6,2.622,2,1
"609",1303948311,0.0879409084215958,7,7.533,3,1
"610",1303948311,0.0879409084215958,8,2.255,3,1
"611",1304536297,5.59550845719203e-05,1,3.109,0,1
"612",1304536297,5.59550845719203e-05,2,5.338,0,4
"613",1304536297,5.59550845719203e-05,3,7.795,1,2
"614",1304536297,5.59550845719203e-05,4,6.493,1,2
"615",1304536297,5.59550845719203e-05,5,4.394,2,2
"616",1304536297,5.59550845719203e-05,6,1.349,2,1
"617",1304536297,5.59550845719203e-05,7,7.578,3,4
"618",1304536297,5.59550845719203e-05,8,2.746,3,3
"619",1318218940,0.0554702864083281,1,2.293,0,6
"620",1318218940,0.0554702864083281,2,3.143,0,5
"621",1318218940,0.0554702864083281,3,6.286,1,6
"622",1318218940,0.0554702864083281,4,1.441,1,6
"623",1318218940,0.0554702864083281,5,6.335,2,6
"624",1318218940,0.0554702864083281,6,6.249,2,6
"625",1318218940,0.0554702864083281,7,4.658,3,5
"626",1318218940,0.0554702864083281,8,6.731,3,6
"627",1320521209,5.59285461363921e-05,2,3.704,0,2
"628",1320521209,5.59285461363921e-05,3,6.634,1,5
"629",1320521209,5.59285461363921e-05,4,2.494,1,3
"630",1320521209,5.59285461363921e-05,5,2.347,2,1
"631",1320521209,5.59285461363921e-05,6,6.279,2,4
"632",1320521209,5.59285461363921e-05,7,1.389,3,2
"633",1320521209,5.59285461363921e-05,8,4.1,3,3
"634",1323821456,0.63368575655086,1,4.842,0,1
"635",1323821456,0.63368575655086,2,1.864,0,2
"636",1323821456,0.63368575655086,3,3.409,1,1
"637",1323821456,0.63368575655086,4,4.99,1,1
"638",1323821456,0.63368575655086,5,2.339,2,2
"639",1323821456,0.63368575655086,6,4.075,2,1
"640",1323821456,0.63368575655086,7,5.937,3,1
"641",1323821456,0.63368575655086,8,2.238,3,2
"642",1330589201,0.994871263520338,1,7.895,0,1
"643",1330589201,0.994871263520338,2,3.462,0,1
"644",1330589201,0.994871263520338,3,2.329,1,2
"645",1330589201,0.994871263520338,4,4.364,1,2
"646",1330589201,0.994871263520338,5,6.127,2,2
"647",1330589201,0.994871263520338,6,1.462,2,1
"648",1330589201,0.994871263520338,7,5.901,3,2
"649",1330589201,0.994871263520338,8,1.168,3,2
"650",1332238075,0.00421135687682189,1,5.672,0,2
"651",1332238075,0.00421135687682189,2,7.28,0,1
"652",1332238075,0.00421135687682189,3,4.92,1,3
"653",1332238075,0.00421135687682189,4,2.392,1,4
"654",1332238075,0.00421135687682189,5,3.418,2,3
"655",1332238075,0.00421135687682189,6,3.588,2,3
"656",1332238075,0.00421135687682189,7,6.93,3,5
"657",1332238075,0.00421135687682189,8,6.992,3,3
"658",1332950707,0.236972699322727,1,1.084,0,6
"659",1332950707,0.236972699322727,2,2.324,0,6
"660",1332950707,0.236972699322727,3,4.412,1,6
"661",1332950707,0.236972699322727,4,3.416,1,6
"662",1332950707,0.236972699322727,5,3.793,2,5
"663",1332950707,0.236972699322727,6,5.499,2,5
"664",1332950707,0.236972699322727,7,5.278,3,6
"665",1332950707,0.236972699322727,8,4.603,3,5
"666",1334585592,0.0616220887205304,1,7.636,0,4
"667",1334585592,0.0616220887205304,2,2.878,0,2
"668",1334585592,0.0616220887205304,3,3.599,1,3
"669",1334585592,0.0616220887205304,4,7.187,1,1
"670",1334585592,0.0616220887205304,5,3.837,2,4
"671",1334585592,0.0616220887205304,6,1.569,2,2
"672",1334585592,0.0616220887205304,7,2.925,3,1
"673",1334585592,0.0616220887205304,8,7.324,3,3
"674",1347204270,0.0639656621558389,1,6.421,0,6
"675",1347204270,0.0639656621558389,2,3.087,0,4
"676",1347204270,0.0639656621558389,3,5.432,1,4
"677",1347204270,0.0639656621558389,4,7.209,1,4
"678",1347204270,0.0639656621558389,5,4.016,2,5
"679",1347204270,0.0639656621558389,6,1.858,2,5
"680",1347204270,0.0639656621558389,7,7.088,3,6
"681",1347204270,0.0639656621558389,8,5.582,3,5
"682",1348221854,0.000902482019106848,1,3.429,0,2
"683",1348221854,0.000902482019106848,2,3.254,0,5
"684",1348221854,0.000902482019106848,3,1.246,1,3
"685",1348221854,0.000902482019106848,4,2.775,1,2
"686",1348221854,0.000902482019106848,5,2.111,2,3
"687",1348221854,0.000902482019106848,6,4.997,2,4
"688",1348221854,0.000902482019106848,7,4.52,3,3
"689",1348221854,0.000902482019106848,8,5.205,3,4
"690",1349712044,0.0350854607399875,1,1.691,0,1
"691",1349712044,0.0350854607399875,2,3.257,0,2
"692",1349712044,0.0350854607399875,3,6.404,1,1
"693",1349712044,0.0350854607399875,4,7.156,1,1
"694",1349712044,0.0350854607399875,5,2.091,2,2
"695",1349712044,0.0350854607399875,6,1.009,2,2
"696",1349712044,0.0350854607399875,7,5.887,3,2
"697",1349712044,0.0350854607399875,8,7.972,3,2
"698",1351951321,0.0666692774735522,1,3.973,0,4
"699",1351951321,0.0666692774735522,2,7.201,0,1
"700",1351951321,0.0666692774735522,3,5.446,1,1
"701",1351951321,0.0666692774735522,4,3.021,1,3
"702",1351951321,0.0666692774735522,5,7.082,2,2
"703",1351951321,0.0666692774735522,6,1.974,2,1
"704",1351951321,0.0666692774735522,7,7.382,3,3
"705",1351951321,0.0666692774735522,8,7.432,3,1
"706",1361233010,0.352965244588641,1,2.175,0,1
"707",1361233010,0.352965244588641,2,3.837,0,1
"708",1361233010,0.352965244588641,3,7.704,1,1
"709",1361233010,0.352965244588641,4,2.111,1,1
"710",1361233010,0.352965244588641,5,4.312,2,1
"711",1361233010,0.352965244588641,6,1.706,2,2
"712",1361233010,0.352965244588641,7,2.657,3,2
"713",1361233010,0.352965244588641,8,7.6,3,1
"714",1361794522,8.68850863228754e-05,1,4.479,0,3
"715",1361794522,8.68850863228754e-05,2,2.667,0,1
"716",1361794522,8.68850863228754e-05,3,3.783,1,4
"717",1361794522,8.68850863228754e-05,4,5.512,1,3
"718",1361794522,8.68850863228754e-05,5,5.282,2,3
"719",1361794522,8.68850863228754e-05,6,3.96,2,3
"720",1361794522,8.68850863228754e-05,7,1.423,3,5
"721",1361794522,8.68850863228754e-05,8,4.793,3,6
"722",1363825555,0.00246134905764469,1,6.212,0,4
"723",1363825555,0.00246134905764469,2,7.541,0,4
"724",1363825555,0.00246134905764469,3,4.49,1,3
"725",1363825555,0.00246134905764469,4,5.65,1,4
"726",1363825555,0.00246134905764469,5,3.185,2,1
"727",1363825555,0.00246134905764469,6,5.409,2,4
"728",1363825555,0.00246134905764469,7,4.239,3,1
"729",1363825555,0.00246134905764469,8,1.984,3,3
"730",1364998735,0.0106924115215916,1,1.154,0,3
"731",1364998735,0.0106924115215916,2,1.21,0,1
"732",1364998735,0.0106924115215916,3,3.041,1,2
"733",1364998735,0.0106924115215916,4,4.497,1,3
"734",1364998735,0.0106924115215916,5,5.984,2,1
"735",1364998735,0.0106924115215916,6,6.385,2,5
"736",1364998735,0.0106924115215916,7,4.7,3,2
"737",1364998735,0.0106924115215916,8,6.885,3,2
"738",1375388046,0.000632480922971648,1,4.924,0,1
"739",1375388046,0.000632480922971648,2,1.847,0,1
"740",1375388046,0.000632480922971648,3,4.623,1,1
"741",1375388046,0.000632480922971648,4,2.816,1,1
"742",1375388046,0.000632480922971648,5,6.09,2,1
"743",1375388046,0.000632480922971648,6,1.253,2,1
"744",1375388046,0.000632480922971648,7,6.537,3,1
"745",1375388046,0.000632480922971648,8,5.022,3,1
"746",1378527003,0.00785807664444815,1,2.396,0,4
"747",1378527003,0.00785807664444815,2,5.784,0,3
"748",1378527003,0.00785807664444815,3,2.173,1,5
"749",1378527003,0.00785807664444815,4,4.549,1,5
"750",1378527003,0.00785807664444815,5,7.396,2,6
"751",1378527003,0.00785807664444815,6,6.487,2,6
"752",1378527003,0.00785807664444815,7,7.592,3,3
"753",1378527003,0.00785807664444815,8,1.365,3,5
"754",1384565879,0.0725545003026926,1,4.457,0,3
"755",1384565879,0.0725545003026926,2,6.77,0,2
"756",1384565879,0.0725545003026926,3,2.49,1,5
"757",1384565879,0.0725545003026926,4,5.472,1,2
"758",1384565879,0.0725545003026926,5,3.99,2,2
"759",1384565879,0.0725545003026926,6,2.558,2,4
"760",1384565879,0.0725545003026926,7,3.441,3,4
"761",1384565879,0.0725545003026926,8,3.358,3,3
"762",1391141985,0.000638125514140865,1,1.374,0,5
"763",1391141985,0.000638125514140865,2,3.045,0,5
"764",1391141985,0.000638125514140865,3,4.497,1,6
"765",1391141985,0.000638125514140865,4,7.208,1,6
"766",1391141985,0.000638125514140865,5,7.36,2,5
"767",1391141985,0.000638125514140865,6,4.946,2,6
"768",1391141985,0.000638125514140865,7,6.084,3,6
"769",1391141985,0.000638125514140865,8,6.922,3,5
"770",1392744278,0.00960295151000639,1,1.961,0,5
"771",1392744278,0.00960295151000639,2,2.287,0,5
"772",1392744278,0.00960295151000639,3,5.056,1,3
"773",1392744278,0.00960295151000639,4,1.272,1,4
"774",1392744278,0.00960295151000639,5,5.985,2,4
"775",1392744278,0.00960295151000639,6,4.248,2,5
"776",1392744278,0.00960295151000639,7,4.111,3,4
"777",1392744278,0.00960295151000639,8,1.707,3,4
"778",1396262079,0.000233933715893068,1,5.398,0,4
"779",1396262079,0.000233933715893068,2,4.119,0,4
"780",1396262079,0.000233933715893068,3,2.167,1,1
"781",1396262079,0.000233933715893068,4,2.833,1,2
"782",1396262079,0.000233933715893068,5,3.461,2,1
"783",1396262079,0.000233933715893068,6,4.937,2,3
"784",1396262079,0.000233933715893068,7,3.156,3,3
"785",1396262079,0.000233933715893068,8,1.601,3,2
"786",1405561541,0.000612455973131021,1,7.779,0,5
"787",1405561541,0.000612455973131021,2,2.965,0,4
"788",1405561541,0.000612455973131021,3,4.325,1,2
"789",1405561541,0.000612455973131021,4,1.657,1,3
"790",1405561541,0.000612455973131021,5,4.532,2,3
"791",1405561541,0.000612455973131021,6,5.265,2,3
"792",1405561541,0.000612455973131021,7,6.571,3,2
"793",1405561541,0.000612455973131021,8,6.278,3,3
"794",1406529577,0.382182358660861,1,7.121,0,6
"795",1406529577,0.382182358660861,2,4.745,0,6
"796",1406529577,0.382182358660861,3,7.894,1,5
"797",1406529577,0.382182358660861,4,6.046,1,6
"798",1406529577,0.382182358660861,5,3.69,2,5
"799",1406529577,0.382182358660861,6,6.744,2,5
"800",1406529577,0.382182358660861,7,4.514,3,3
"801",1406529577,0.382182358660861,8,2.324,3,6
"802",1409215706,9.14576846043493e-05,1,4.238,0,3
"803",1409215706,9.14576846043493e-05,2,7.646,0,3
"804",1409215706,9.14576846043493e-05,3,7.388,1,2
"805",1409215706,9.14576846043493e-05,4,6.204,1,2
"806",1409215706,9.14576846043493e-05,5,4.832,2,1
"807",1409215706,9.14576846043493e-05,6,3.887,2,1
"808",1409215706,9.14576846043493e-05,7,5.83,3,3
"809",1409215706,9.14576846043493e-05,8,1.789,3,1
"810",1412092001,0.00584780868171239,1,1.145,0,1
"811",1412092001,0.00584780868171239,2,1.345,0,1
"812",1412092001,0.00584780868171239,3,5.281,1,1
"813",1412092001,0.00584780868171239,4,7.197,1,1
"814",1412092001,0.00584780868171239,5,2.309,2,1
"815",1412092001,0.00584780868171239,6,3.303,2,2
"816",1412092001,0.00584780868171239,7,2.138,3,2
"817",1412092001,0.00584780868171239,8,7.124,3,2
"818",1412294854,7.00790969482111e-05,1,3.177,0,1
"819",1412294854,7.00790969482111e-05,2,1.54,0,2
"820",1412294854,7.00790969482111e-05,3,6.493,1,1
"821",1412294854,7.00790969482111e-05,4,6.81,1,2
"822",1412294854,7.00790969482111e-05,5,3.143,2,2
"823",1412294854,7.00790969482111e-05,6,2.186,2,2
"824",1412294854,7.00790969482111e-05,7,3.657,3,3
"825",1412294854,7.00790969482111e-05,8,7.668,3,1
"826",1415327090,0.000623861546504736,1,6.31,0,6
"827",1415327090,0.000623861546504736,2,2.791,0,5
"828",1415327090,0.000623861546504736,3,6.199,1,6
"829",1415327090,0.000623861546504736,4,6.597,1,5
"830",1415327090,0.000623861546504736,5,7.111,2,5
"831",1415327090,0.000623861546504736,6,2.193,2,3
"832",1415327090,0.000623861546504736,7,6.587,3,4
"833",1415327090,0.000623861546504736,8,4.826,3,6
"834",1415725449,5.87098485097477e-05,1,3.973,0,2
"835",1415725449,5.87098485097477e-05,2,4.876,0,2
"836",1415725449,5.87098485097477e-05,3,5.762,1,3
"837",1415725449,5.87098485097477e-05,4,5.767,1,4
"838",1415725449,5.87098485097477e-05,5,4.75,2,2
"839",1415725449,5.87098485097477e-05,6,3.306,2,1
"840",1415725449,5.87098485097477e-05,7,2.904,3,2
"841",1415725449,5.87098485097477e-05,8,3.857,3,2
"842",1424935778,0.00576284471727061,1,5.972,0,5
"843",1424935778,0.00576284471727061,2,2.681,0,1
"844",1424935778,0.00576284471727061,3,4.555,1,1
"845",1424935778,0.00576284471727061,4,1.427,1,2
"846",1424935778,0.00576284471727061,5,4.388,2,3
"847",1424935778,0.00576284471727061,6,1.699,2,1
"848",1424935778,0.00576284471727061,7,4.751,3,2
"849",1424935778,0.00576284471727061,8,6.774,3,1
"850",1427513656,0.0078632743527845,1,3.685,0,2
"851",1427513656,0.0078632743527845,2,2.727,0,2
"852",1427513656,0.0078632743527845,3,4.922,1,2
"853",1427513656,0.0078632743527845,4,4.824,1,5
"854",1427513656,0.0078632743527845,5,7.021,2,5
"855",1427513656,0.0078632743527845,6,6.339,2,4
"856",1427513656,0.0078632743527845,7,1.197,3,5
"857",1427513656,0.0078632743527845,8,5.782,3,4
"858",1433653951,5.20228479828782e-05,1,7.806,0,5
"859",1433653951,5.20228479828782e-05,2,3.421,0,2
"860",1433653951,5.20228479828782e-05,3,7.26,1,2
"861",1433653951,5.20228479828782e-05,4,2.779,1,1
"862",1433653951,5.20228479828782e-05,6,3.999,2,1
"863",1433653951,5.20228479828782e-05,7,7.571,3,3
"864",1433653951,5.20228479828782e-05,8,3.771,3,4
"865",1434303230,0.000974055372558058,1,7.59,0,1
"866",1434303230,0.000974055372558058,2,2.98,0,3
"867",1434303230,0.000974055372558058,3,3.171,1,4
"868",1434303230,0.000974055372558058,4,1.607,1,3
"869",1434303230,0.000974055372558058,5,6.761,2,4
"870",1434303230,0.000974055372558058,6,6.32,2,1
"871",1434303230,0.000974055372558058,7,1.242,3,2
"872",1434303230,0.000974055372558058,8,7.73,3,3
"873",1438643433,0.806164732428301,1,2.913,0,4
"874",1438643433,0.806164732428301,2,4.596,0,5
"875",1438643433,0.806164732428301,3,7.81,1,5
"876",1438643433,0.806164732428301,4,2.18,1,4
"877",1438643433,0.806164732428301,5,3.833,2,4
"878",1438643433,0.806164732428301,6,4.999,2,3
"879",1438643433,0.806164732428301,7,7.139,3,4
"880",1438643433,0.806164732428301,8,1.653,3,4
"881",1438936023,0.000434923582228126,1,4.185,0,4
"882",1438936023,0.000434923582228126,2,5.441,0,2
"883",1438936023,0.000434923582228126,3,3.66,1,2
"884",1438936023,0.000434923582228126,4,7.119,1,4
"885",1438936023,0.000434923582228126,5,1.968,2,1
"886",1438936023,0.000434923582228126,6,4.601,2,3
"887",1438936023,0.000434923582228126,7,6.433,3,3
"888",1438936023,0.000434923582228126,8,1.661,3,1
"889",1444984131,0.270232831582102,1,2.228,0,3
"890",1444984131,0.270232831582102,2,1.421,0,1
"891",1444984131,0.270232831582102,3,7.858,1,5
"892",1444984131,0.270232831582102,4,1.742,1,3
"893",1444984131,0.270232831582102,5,5.865,2,4
"894",1444984131,0.270232831582102,6,3.749,2,2
"895",1444984131,0.270232831582102,7,7.843,3,1
"896",1444984131,0.270232831582102,8,5.063,3,2
"897",1458314080,0.993142804958565,1,7.139,0,4
"898",1458314080,0.993142804958565,2,5.148,0,5
"899",1458314080,0.993142804958565,3,4.998,1,3
"900",1458314080,0.993142804958565,4,1.446,1,4
"901",1458314080,0.993142804958565,5,3.313,2,3
"902",1458314080,0.993142804958565,6,7.387,2,4
"903",1458314080,0.993142804958565,7,1.254,3,3
"904",1458314080,0.993142804958565,8,6.692,3,3
"905",1458914503,0.956944219178155,1,7.33,0,1
"906",1458914503,0.956944219178155,2,3.004,0,3
"907",1458914503,0.956944219178155,3,5.378,1,4
"908",1458914503,0.956944219178155,4,2.847,1,2
"909",1458914503,0.956944219178155,5,6.665,2,1
"910",1458914503,0.956944219178155,6,4.027,2,2
"911",1458914503,0.956944219178155,7,1.252,3,1
"912",1458914503,0.956944219178155,8,4.358,3,3
"913",1460273811,0.0130200190866643,1,3.485,0,2
"914",1460273811,0.0130200190866643,2,6.94,0,2
"915",1460273811,0.0130200190866643,3,1.387,1,4
"916",1460273811,0.0130200190866643,4,6.586,1,3
"917",1460273811,0.0130200190866643,5,4.286,2,1
"918",1460273811,0.0130200190866643,6,7.27,2,4
"919",1460273811,0.0130200190866643,7,7.344,3,4
"920",1460273811,0.0130200190866643,8,4.411,3,4
"921",1463991056,5.78696440646604e-05,1,4.733,0,6
"922",1463991056,5.78696440646604e-05,2,5.082,0,4
"923",1463991056,5.78696440646604e-05,3,2.094,1,6
"924",1463991056,5.78696440646604e-05,4,5.347,1,5
"925",1463991056,5.78696440646604e-05,5,3.826,2,4
"926",1463991056,5.78696440646604e-05,6,1.064,2,2
"927",1463991056,5.78696440646604e-05,7,6.681,3,5
"928",1463991056,5.78696440646604e-05,8,6.282,3,5
"929",1480906650,0.000743806605118429,1,1.392,0,5
"930",1480906650,0.000743806605118429,2,2.865,0,4
"931",1480906650,0.000743806605118429,3,5.845,1,6
