run; day; pollinator_agent; pollinator_species; plant_patch; plant_species; flower_density; habitat; foraging_distance
10;0.7667;60;8;(patch 75 274);4;13;4;913.484
10;0.7667;53;8;(patch 108 215);4;10;4;467.415
10;0.7667;30;2;(patch 165 95);2;11;2;2036.77
10;0.7667;1;2;(patch 111 184);4;12;4;1910.174
10;0.7667;34;2;(patch 78 262);4;16;4;1922.316
10;0.7667;55;8;(patch 148 168);4;9;4;1299.426
10;0.7667;22;1;(patch 84 170);1;14;1;1883.417
10;0.7667;20;1;(patch 293 168);1;15;1;2005.99
10;0.7667;40;6;(patch 275 72);6;14;6;300.466
10;0.7667;26;2;(patch 79 91);3;15;3;1874.314
10;0.7683;40;6;(patch 284 73);6;14;6;309.466
10;0.7683;31;2;(patch 23 244);1;6;1;1912.041
10;0.7683;55;8;(patch 173 153);6;7;6;1328.426
10;0.7683;9;4;(patch 182 251);5;11;5;231.368
10;0.7683;57;8;(patch 224 236);5;7;5;1185.479
10;0.7683;58;8;(patch 197 294);5;16;5;850.801
10;0.7683;7;8;(patch 175 164);6;14;6;1199.899
10;0.7683;30;2;(patch 162 99);2;11;2;2041.77
10;0.7683;29;2;(patch 294 156);1;11;1;1946.636
10;0.7683;27;2;(patch 129 229);4;15;4;1884.833
10;0.7683;19;1;(patch 5 181);1;15;1;2166.592
10;0.7683;77;5;(patch 187 8);5;14;5;441.7
10;0.7683;71;5;(patch 96 256);4;12;4;613.042
10;0.7683;2;3;(patch 56 70);3;13;3;233.785
10;0.7683;22;1;(patch 84 167);1;4;1;1886.417
10;0.7683;26;2;(patch 81 90);3;16;3;1876.314
10;0.77;34;2;(patch 78 269);4;10;4;1929.363
10;0.77;19;1;(patch 2 177);1;8;1;2171.592
10;0.77;53;8;(patch 116 242);4;15;4;496.599
10;0.77;74;5;(patch 98 267);4;6;4;585.309
10;0.77;31;2;(patch 26 239);1;16;1;1918.041
10;0.77;1;2;(patch 114 178);4;13;4;1917.872
10;0.77;57;8;(patch 248 240);5;15;5;1210.479
10;0.77;33;2;(patch 70 56);3;8;3;1943.616
10;0.77;22;1;(patch 80 167);1;4;1;1890.417
10;0.77;27;2;(patch 132 232);4;5;4;1888.833
10;0.77;12;4;(patch 103 229);4;13;4;206.017
10;0.77;72;5;(patch 106 56);3;11;3;324.272
10;0.77;2;3;(patch 58 75);3;16;3;239.785
10;0.77;20;1;(patch 291 173);1;16;1;2011.375
10;0.77;32;2;(patch 138 51);2;12;2;1998.786
10;0.77;30;2;(patch 162 102);2;5;2;2044.77
10;0.7717;55;8;(patch 187 183);6;10;6;1362.849
10;0.7717;40;6;(patch 294 77);6;16;6;322.087
10;0.7717;27;2;(patch 133 232);4;15;4;1889.833
10;0.7717;12;4;(patch 105 233);4;4;4;211.017
10;0.7717;29;2;(patch 294 167);1;14;1;1957.399
10;0.7717;71;5;(patch 98 245);4;14;4;625.234
10;0.7717;2;3;(patch 64 79);3;14;3;246.785
10;0.7717;77;5;(patch 174 9);5;11;5;456.19
10;0.7717;7;8;(patch 173 141);6;14;6;1224.801
10;0.7717;22;1;(patch 76 169);1;14;1;1895.417
10;0.7717;26;2;(patch 78 81);3;14;3;1886.175
10;0.7717;54;8;(patch 280 224);5;14;5;1015.461
10;0.7717;58;8;(patch 195 14);5;14;5;873.653
10;0.7717;30;2;(patch 161 96);2;7;2;2050.77
10;0.7717;32;2;(patch 143 57);2;5;2;2006.786
10;0.7717;31;2;(patch 33 238);1;13;1;1925.041
10;0.7717;19;1;(patch 299 179);1;15;1;2174.592
10;0.7717;72;5;(patch 118 69);3;5;3;342.272
10;0.7733;34;2;(patch 79 265);4;10;4;1933.503
10;0.7733;27;2;(patch 134 235);4;11;4;1892.833
10;0.7733;54;8;(patch 258 225);5;7;5;1037.461
10;0.7733;2;3;(patch 73 79);3;10;3;255.785
10;0.7733;1;2;(patch 118 174);4;11;4;1923.665
10;0.7733;29;2;(patch 1 167);1;15;1;1964.399
10;0.7733;26;2;(patch 80 81);3;4;3;1888.175
10;0.7733;53;8;(patch 107 207);4;15;4;532.748
10;0.7733;74;5;(patch 110 265);4;8;4;599.472
10;0.7733;58;8;(patch 221 7);5;9;5;900.653
10;0.7733;40;6;(patch 298 80);6;15;6;327.087
10;0.7733;30;2;(patch 162 94);2;12;2;2052.77
10;0.7733;57;8;(patch 267 225);5;16;5;1235.84
10;0.7733;20;1;(patch 287 169);1;16;1;2017.612
10;0.775;12;4;(patch 98 236);4;14;4;220.389
10;0.775;22;1;(patch 83 173);1;15;1;1904.06
10;0.775;1;2;(patch 115 175);4;7;4;1926.665
10;0.775;7;8;(patch 153 164);4;11;4;1256.491
10;0.775;58;8;(patch 243 15);5;11;5;924.653
10;0.775;71;5;(patch 109 244);4;13;4;636.803
10;0.775;54;8;(patch 259 244);5;16;5;1056.461
10;0.775;55;8;(patch 210 211);5;16;5;1399.192
10;0.775;31;2;(patch 40 244);1;14;1;1934.225
10;0.775;19;1;(patch 4 184);1;15;1;2183.002
10;0.775;32;2;(patch 140 53);2;15;2;2013.763
10;0.775;30;2;(patch 158 95);2;7;2;2056.77
10;0.7767;20;1;(patch 285 179);1;15;1;2028.003
10;0.7767;34;2;(patch 84 261);4;12;4;1940.21
10;0.7767;19;1;(patch 8 189);1;13;1;2189.002
10;0.7767;77;5;(patch 182 10);5;5;5;501.19
10;0.7767;27;2;(patch 131 239);4;13;4;1898.283
10;0.7767;57;8;(patch 276 253);5;15;5;1265.292
10;0.7767;3;4;(patch 79 138);1;13;1;1294.954
10;0.7767;2;3;(patch 83 86);3;14;3;268.45
10;0.7767;31;2;(patch 46 240);1;12;1;1941.225
10;0.7767;22;1;(patch 89 171);1;15;1;1910.06
10;0.7767;48;7;(patch 40 283);1;12;1;428.189
10;0.7767;7;8;(patch 131 159);4;6;4;1279.491
10;0.7767;32;2;(patch 142 47);2;9;2;2019.763
10;0.7767;26;2;(patch 85 89);3;15;3;1899.129
10;0.7767;53;8;(patch 85 213);4;13;4;557.415
10;0.7767;29;2;(patch 5 170);1;14;1;1970.727
10;0.7767;40;6;(patch 0 84);6;15;6;331.804
10;0.7767;54;8;(patch 290 259);5;14;5;1091.461
10;0.7767;30;2;(patch 160 96);2;12;2;2058.77
10;0.7783;31;2;(patch 48 238);1;5;1;1944.225
10;0.7783;20;1;(patch 279 177);1;9;1;2034.003
10;0.7783;77;5;(patch 187 1);5;14;5;511.19
10;0.7783;55;8;(patch 199 229);5;15;5;1420.425
10;0.7783;1;2;(patch 114 178);4;12;4;1929.573
10;0.7783;12;4;(patch 99 240);4;12;4;224.786
10;0.7783;2;3;(patch 85 94);3;7;3;276.45
10;0.7783;58;8;(patch 245 46);6;12;6;958.43
10;0.7783;60;8;(patch 4 268);5;15;5;1118.484
10;0.7783;71;5;(patch 98 250);4;10;4;651.491
10;0.7783;18;1;(patch 258 175);1;6;1;2099.416
10;0.7783;26;2;(patch 87 87);3;13;3;1902.129
10;0.7783;28;2;(patch 183 28);2;16;2;2015.603
10;0.7783;19;1;(patch 11 194);1;5;1;2195.002
10;0.78;34;2;(patch 85 267);4;13;4;1947.698
10;0.78;58;8;(patch 217 26);5;7;5;992.43
10;0.78;29;2;(patch 5 176);1;15;1;1978.014
10;0.78;19;1;(patch 15 197);1;6;1;2200.002
10;0.78;30;2;(patch 163 95);2;15;2;2062.312
10;0.78;40;6;(patch 296 91);6;14;6;340.501
10;0.78;77;5;(patch 175 295);5;7;5;524.19
10;0.78;28;2;(patch 182 30);2;7;2;2017.603
10;0.78;32;2;(patch 145 44);2;13;2;2025.399
10;0.78;76;5;(patch 119 270);4;11;4;160.15
10;0.78;22;1;(patch 94 177);1;14;1;1917.818
10;0.78;7;8;(patch 127 190);4;15;4;1310.977
10;0.78;27;2;(patch 127 233);4;14;4;1906.26
10;0.78;2;3;(patch 91 95);3;15;3;282.45
10;0.78;20;1;(patch 277 172);1;11;1;2040.003
10;0.78;33;2;(patch 73 57);3;15;3;1968.627
10;0.78;12;4;(patch 98 244);4;9;4;228.786
10;0.7817;1;2;(patch 108 173);4;13;4;1937.43
10;0.7817;28;2;(patch 186 29);2;7;2;2021.603
10;0.7817;55;8;(patch 168 225);4;16;4;1451.686
10;0.7817;58;8;(patch 217 295);5;6;5;1023.43
10;0.7817;61;8;(patch 280 49);6;16;6;1544.805
10;0.7817;57;8;(patch 279 246);5;16;5;1327.73
10;0.7817;29;2;(patch 4 168);1;4;1;1986.014
10;0.7817;74;5;(patch 118 267);4;10;4;654.051
10;0.7817;20;1;(patch 273 172);1;13;1;2044.003
10;0.7817;18;1;(patch 264 174);1;13;1;2105.618
10;0.7817;54;8;(patch 289 230);5;12;5;1137.26
10;0.7817;71;5;(patch 110 252);4;11;4;664.096
10;0.7817;32;2;(patch 140 50);2;7;2;2033.399
10;0.7817;31;2;(patch 53 235);1;16;1;1951.098
10;0.7817;33;2;(patch 67 58);3;15;3;1974.627
10;0.7817;59;8;(patch 298 78);6;16;6;457.957
10;0.7817;30;2;(patch 166 100);2;4;2;2068.312
10;0.7817;26;2;(patch 93 91);3;15;3;1908.833
10;0.7833;27;2;(patch 129 229);4;14;4;1910.756
10;0.7833;19;1;(patch 15 203);1;16;1;2206.462
10;0.7833;32;2;(patch 135 57);2;4;2;2041.399
10;0.7833;76;5;(patch 116 255);4;12;4;176.577
10;0.7833;22;1;(patch 93 184);1;15;1;1925.064
10;0.7833;2;3;(patch 97 110);3;13;3;298.425
10;0.7833;61;8;(patch 270 20);5;6;5;1575.805
10;0.7833;30;2;(patch 163 101);2;14;2;2071.312
10;0.7833;33;2;(patch 65 60);3;11;3;1977.627
10;0.7833;34;2;(patch 90 270);4;12;4;1955.332
10;0.7833;40;6;(patch 295 83);6;15;6;348.59
10;0.7833;29;2;(patch 2 165);1;9;1;1990.014
10;0.7833;26;2;(patch 98 92);3;14;3;1913.833
10;0.7833;31;2;(patch 61 231);1;4;1;1960.098
10;0.7833;58;8;(patch 235 281);5;11;5;1046.43
10;0.7833;7;8;(patch 105 191);4;9;4;1333.011
10;0.7833;57;8;(patch 279 271);5;10;5;1352.73
10;0.7833;77;5;(patch 164 287);5;15;5;539.003
10;0.7833;12;4;(patch 94 242);4;13;4;233.931
10;0.785;22;1;(patch 92 188);1;15;1;1929.064
10;0.785;53;8;(patch 6 275);5;13;5;676.316
10;0.785;28;2;(patch 190 32);2;7;2;2028.399
10;0.785;57;8;(patch 282 0);5;14;5;1381.73
10;0.785;32;2;(patch 139 59);2;8;2;2045.399
10;0.785;74;5;(patch 101 261);4;12;4;672.244
10;0.785;30;2;(patch 166 104);2;12;2;2075.312
10;0.785;1;2;(patch 111 167);4;13;4;1945.04
10;0.785;59;8;(patch 280 98);6;14;6;485.757
10;0.785;18;1;(patch 269 173);1;16;1;2111.115
10;0.785;61;8;(patch 294 9);5;11;5;1601.805
10;0.785;29;2;(patch 0 160);1;12;1;1995.014
10;0.785;55;8;(patch 178 191);4;15;4;1487.36
10;0.785;71;5;(patch 110 241);4;14;4;675.735
10;0.785;56;8;(patch 162 136);6;14;6;1550.993
10;0.7867;58;8;(patch 261 298);5;15;5;1077.231
10;0.7867;34;2;(patch 95 268);4;13;4;1962.037
10;0.7867;31;2;(patch 59 227);1;15;1;1965.275
10;0.7867;20;1;(patch 279 173);1;16;1;2061.425
10;0.7867;33;2;(patch 62 65);3;16;3;1983.712
10;0.7867;26;2;(patch 99 88);3;15;3;1918.514
10;0.7867;7;8;(patch 86 219);4;12;4;1366.919
10;0.7867;2;3;(patch 92 112);3;16;3;304.978
10;0.7867;19;1;(patch 30 202);1;13;1;2221.57
10;0.7867;30;2;(patch 167 108);2;11;2;2079.312
10;0.7867;40;6;(patch 288 77);6;14;6;357.867
10;0.7867;76;5;(patch 106 268);4;10;4;194.92
10;0.7867;27;2;(patch 131 223);4;14;4;1917.882
10;0.7867;32;2;(patch 135 56);2;5;2;2049.399
10;0.7883;53;8;(patch 297 262);5;14;5;692.212
10;0.7883;18;1;(patch 267 171);1;15;1;2114.314
10;0.7883;29;2;(patch 5 157);1;14;1;2001.005
10;0.7883;2;3;(patch 81 115);3;10;3;315.978
10;0.7883;61;8;(patch 270 31);5;16;5;1637.667
10;0.7883;56;8;(patch 164 162);6;15;6;1579.309
10;0.7883;1;2;(patch 117 166);4;16;4;1952.108
10;0.7883;77;5;(patch 163 287);5;14;5;557.358
10;0.7883;26;2;(patch 105 87);3;7;3;1924.514
10;0.7883;57;8;(patch 284 21);5;14;5;1403.933
10;0.7883;32;2;(patch 131 57);2;5;2;2053.399
10;0.7883;20;1;(patch 284 178);1;6;1;2068.425
10;0.7883;74;5;(patch 84 261);4;11;4;690.264
10;0.7883;19;1;(patch 37 206);1;7;1;2229.57
10;0.7883;55;8;(patch 183 161);6;16;6;1519.12
10;0.7883;22;1;(patch 94 192);1;16;1;1933.719
10;0.7883;71;5;(patch 107 232);4;15;4;685.429
10;0.79;40;6;(patch 283 70);6;15;6;367.477
10;0.79;34;2;(patch 100 270);4;11;4;1967.837
10;0.79;57;8;(patch 283 3);5;8;5;1421.933
10;0.79;74;5;(patch 75 245);4;13;4;708.264
10;0.79;33;2;(patch 60 68);3;16;3;1987.567
10;0.79;58;8;(patch 286 290);5;15;5;1105.476
10;0.79;7;8;(patch 95 252);4;11;4;1402.293
10;0.79;22;1;(patch 92 195);1;12;1;1937.719
10;0.79;76;5;(patch 101 259);4;14;4;207.55
10;0.79;2;3;(patch 70 114);3;9;3;326.978
10;0.79;30;2;(patch 164 115);2;14;2;2087.209
10;0.79;27;2;(patch 132 220);4;14;4;1921.753
10;0.79;19;1;(patch 35 209);1;16;1;2232.57
10;0.79;56;8;(patch 178 143);6;10;6;1603.309
10;0.79;32;2;(patch 138 56);2;5;2;2060.399
10;0.79;31;2;(patch 61 232);1;15;1;1971.493
10;0.7917;32;2;(patch 138 59);2;9;2;2063.399
10;0.7917;33;2;(patch 57 73);3;8;3;1993.567
10;0.7917;60;8;(patch 278 106);6;14;6;1341.114
10;0.7917;20;1;(patch 281 172);1;14;1;2075.458
10;0.7917;55;8;(patch 163 172);4;15;4;1542.274
10;0.7917;28;2;(patch 190 33);2;10;2;2038.209
10;0.7917;61;8;(patch 283 58);6;14;6;1667.633
10;0.7917;30;2;(patch 163 116);2;5;2;2089.209
10;0.7917;29;2;(patch 9 156);1;13;1;2006.439
10;0.7917;71;5;(patch 103 223);4;12;4;696.035
10;0.7917;57;8;(patch 269 273);5;10;5;1454.933
10;0.7917;1;2;(patch 116 159);1;16;1;1959.251
10;0.7917;53;8;(patch 275 262);5;13;5;715.408
10;0.7917;26;2;(patch 103 81);3;14;3;1931.179
10;0.7917;58;8;(patch 276 269);5;9;5;1128.476
10;0.7917;77;5;(patch 157 270);5;10;5;583.358
10;0.7917;56;8;(patch 201 119);6;5;6;1636.309
10;0.7933;2;3;(patch 85 114);3;15;3;342.013
10;0.7933;29;2;(patch 5 152);1;12;1;2012.439
10;0.7933;33;2;(patch 59 74);3;15;3;1995.567
10;0.7933;19;1;(patch 34 205);1;14;1;2236.825
10;0.7933;74;5;(patch 66 255);4;14;4;721.709
10;0.7933;26;2;(patch 103 77);3;3;3;1935.179
10;0.7933;57;8;(patch 265 2);5;8;5;1483.933
10;0.7933;30;2;(patch 162 111);2;11;2;2094.209
10;0.7933;40;6;(patch 275 68);6;15;6;376.226
10;0.7933;28;2;(patch 188 38);2;4;2;2043.209
10;0.7933;76;5;(patch 116 261);4;11;4;222.684
10;0.7933;20;1;(patch 276 171);1;9;1;2080.458
10;0.7933;27;2;(patch 138 215);4;13;4;1930.162
10;0.7933;53;8;(patch 280 286);5;7;5;739.408
10;0.7933;34;2;(patch 97 267);4;14;4;1972.765
10;0.7933;22;1;(patch 89 200);1;15;1;1944.623
10;0.7933;31;2;(patch 54 229);1;13;1;1979.941
10;0.7933;32;2;(patch 135 62);2;15;2;2067.399
10;0.795;71;5;(patch 105 239);4;12;4;714.523
10;0.795;55;8;(patch 189 154);6;16;6;1574.027
10;0.795;1;2;(patch 119 168);4;16;4;1968.792
10;0.795;53;8;(patch 298 299);5;5;5;762.408
10;0.795;30;2;(patch 156 110);2;16;2;2100.209
10;0.795;32;2;(patch 131 64);2;12;2;2072.399
10;0.795;7;8;(patch 85 248);4;15;4;1472.259
10;0.795;56;8;(patch 213 150);6;15;6;1671.204
10;0.795;22;1;(patch 86 196);1;6;1;1949.623
10;0.795;58;8;(patch 299 260);5;14;5;1154.792
10;0.7967;20;1;(patch 285 175);1;13;1;2090.431
10;0.7967;59;8;(patch 296 85);6;13;6;646.327
10;0.7967;55;8;(patch 170 127);6;12;6;1607.027
10;0.7967;29;2;(patch 9 156);1;12;1;2020.473
10;0.7967;33;2;(patch 66 74);3;16;3;2003.753
10;0.7967;27;2;(patch 135 216);4;14;4;1933.397
10;0.7967;19;1;(patch 31 199);1;15;1;2243.727
10;0.7967;32;2;(patch 125 61);3;7;3;2078.399
10;0.7967;31;2;(patch 54 226);1;16;1;1983.311
10;0.7967;34;2;(patch 95 268);4;12;4;1975.731
10;0.7967;26;2;(patch 110 83);3;14;3;1944.53
10;0.7967;76;5;(patch 101 261);4;11;4;240.364
10;0.7967;40;6;(patch 271 71);6;12;6;381.405
10;0.7967;2;3;(patch 84 122);3;15;3;350.693
10;0.7967;58;8;(patch 285 281);5;7;5;1179.792
10;0.7967;22;1;(patch 86 199);1;15;1;1952.623
10;0.7967;28;2;(patch 191 36);2;13;2;2046.786
10;0.7967;57;8;(patch 252 298);5;16;5;1499.502
10;0.7983;57;8;(patch 237 5);5;10;5;1516.502
10;0.7983;58;8;(patch 260 289);5;5;5;1205.792
10;0.7983;32;2;(patch 131 63);2;5;2;2084.399
10;0.7983;18;1;(patch 275 158);1;16;1;2137.949
10;0.7983;74;5;(patch 59 263);4;11;4;743.659
10;0.7983;19;1;(patch 31 198);1;3;1;2244.727
10;0.7983;40;6;(patch 268 67);6;10;6;386.405
10;0.7983;1;2;(patch 126 168);4;14;4;1976.045
10;0.7983;22;1;(patch 88 197);1;15;1;1955.623
10;0.7983;77;5;(patch 129 265);4;13;4;636.955
10;0.7983;30;2;(patch 152 121);2;16;2;2112.718
10;0.7983;27;2;(patch 133 212);4;12;4;1937.397
10;0.7983;53;8;(patch 277 281);5;15;5;790.493
10;0.7983;33;2;(patch 63 78);3;6;3;2008.753
10;0.7983;26;2;(patch 111 85);3;13;3;1946.53
10;0.7983;7;8;(patch 109 265);4;11;4;1502.787
10;0.7983;20;1;(patch 280 173);1;14;1;2095.431
10;0.7983;71;5;(patch 89 248);4;12;4;734.24
10;0.8;19;1;(patch 26 196);1;11;1;2249.727
10;0.8;31;2;(patch 55 220);1;15;1;1991.299
10;0.8;34;2;(patch 91 264);4;14;4;1983.723
10;0.8;40;6;(patch 271 71);6;11;6;391.405
10;0.8;2;3;(patch 82 135);3;15;3;364.327
10;0.8;39;6;(patch 297 113);6;13;6;181
10;0.8;32;2;(patch 134 66);2;5;2;2089.399
10;0.8;20;1;(patch 277 177);1;15;1;2100.431
10;0.8;76;5;(patch 100 273);4;13;4;254.674
10;0.8;55;8;(patch 197 114);6;16;6;1637.274
10;0.8;30;2;(patch 155 125);2;15;2;2117.718
10;0.8;59;8;(patch 271 104);6;16;6;678.407
10;0.8;22;1;(patch 84 197);1;12;1;1959.623
10;0.8;29;2;(patch 5 157);1;13;1;2024.794
10;0.8;33;2;(patch 67 81);3;10;3;2013.753
10;0.8;57;8;(patch 243 37);5;7;5;1548.502
10;0.8017;40;6;(patch 272 73);6;11;6;394.405
10;0.8017;57;8;(patch 241 64);6;15;6;1576.502
10;0.8017;18;1;(patch 276 168);1;15;1;2148.092
10;0.8017;31;2;(patch 59 216);1;6;1;1997.299
10;0.8017;33;2;(patch 69 84);3;8;3;2017.753
10;0.8017;55;8;(patch 196 143);6;7;6;1666.274
10;0.8017;2;3;(patch 73 124);3;16;3;378.327
10;0.8017;53;8;(patch 243 280);5;15;5;824.666
10;0.8017;30;2;(patch 160 121);2;12;2;2123.718
10;0.8017;58;8;(patch 238 293);5;15;5;1228.425
10;0.8017;32;2;(patch 141 71);2;14;2;2097.399
10;0.8017;27;2;(patch 140 211);4;13;4;1944.335
10;0.8017;22;1;(patch 85 199);1;15;1;1961.623
10;0.8017;60;8;(patch 0 75);6;9;6;1487.483
10;0.8017;26;2;(patch 110 87);3;14;3;1949.615
10;0.8017;19;1;(patch 26 192);1;4;1;2253.727
10;0.8017;7;8;(patch 131 274);4;10;4;1527.985
10;0.8017;1;2;(patch 121 168);4;15;4;1982.61
10;0.8033;34;2;(patch 86 264);4;12;4;1988.847
10;0.8033;30;2;(patch 158 125);2;6;2;2127.718
10;0.8033;27;2;(patch 141 218);4;5;4;1951.335
10;0.8033;58;8;(patch 253 280);5;5;5;1248.425
10;0.8033;76;5;(patch 86 269);4;13;4;270.2
10;0.8033;31;2;(patch 59 221);1;13;1;2002.299
10;0.8033;33;2;(patch 69 80);3;15;3;2021.753
10;0.8033;18;1;(patch 274 174);1;12;1;2154.092
10;0.8033;39;6;(patch 0 104);6;14;6;191.837
10;0.8033;2;3;(patch 71 115);3;8;3;387.327
10;0.8033;29;2;(patch 10 152);1;12;1;2032.41
10;0.8033;32;2;(patch 142 74);2;8;2;2100.399
10;0.8033;59;8;(patch 259 133);6;12;6;710.512
10;0.8033;4;5;(patch 8 10);5;8;5;632.581
10;0.8033;7;8;(patch 124 251);4;11;4;1551.985
10;0.8033;1;2;(patch 116 169);4;15;4;1987.61
10;0.8033;20;1;(patch 271 176);1;15;1;2107.995
10;0.805;19;1;(patch 17 184);1;14;1;2265.704
10;0.805;26;2;(patch 107 91);3;15;3;1954.985
10;0.805;59;8;(patch 240 140);6;14;6;730.512
10;0.805;53;8;(patch 212 264);5;15;5;859.621
10;0.805;22;1;(patch 97 202);4;11;4;1973.938
10;0.805;30;2;(patch 155 124);2;14;2;2130.718
10;0.805;18;1;(patch 271 176);1;14;1;2158.092
10;0.805;57;8;(patch 237 39);6;12;6;1602.44
10;0.805;32;2;(patch 143 76);2;11;2;2102.399
10;0.805;33;2;(patch 65 82);3;5;3;2025.753
10;0.805;60;8;(patch 264 54);6;15;6;1529.687
10;0.805;40;6;(patch 283 78);6;15;6;405.896
10;0.8067;32;2;(patch 145 78);2;12;2;2105.399
10;0.8067;2;3;(patch 77 107);3;15;3;397.956
10;0.8067;26;2;(patch 104 95);3;15;3;1959.985
10;0.8067;29;2;(patch 6 147);1;14;1;2039.99
10;0.8067;7;8;(patch 156 257);4;11;4;1584.806
10;0.8067;57;8;(patch 228 17);5;5;5;1626.44
10;0.8067;4;5;(patch 288 8);5;16;5;652.806
10;0.8067;34;2;(patch 91 260);4;16;4;1995.998
10;0.8067;27;2;(patch 146 223);4;14;4;1959.412
10;0.8067;18;1;(patch 268 170);1;14;1;2165.092
10;0.8067;60;8;(patch 284 36);5;11;5;1556.687
10;0.8067;53;8;(patch 191 249);5;10;5;885.621
10;0.8067;1;2;(patch 114 172);4;13;4;1991.584
10;0.8067;77;5;(patch 104 269);4;11;4;700.891
10;0.8067;31;2;(patch 64 218);1;16;1;2009.291
10;0.8067;20;1;(patch 269 173);1;15;1;2111.682
10;0.8067;58;8;(patch 276 267);5;16;5;1274.768
10;0.8083;31;2;(patch 64 217);1;9;1;2010.291
10;0.8083;19;1;(patch 16 187);1;15;1;2269.057
10;0.8083;40;6;(patch 283 70);6;14;6;413.966
10;0.8083;33;2;(patch 67 74);3;15;3;2036.174
10;0.8083;18;1;(patch 274 165);1;5;1;2173.092
10;0.8083;2;3;(patch 84 102);3;15;3;406.956
10;0.8083;53;8;(patch 175 232);5;5;5;908.621
10;0.8083;59;8;(patch 230 166);6;14;6;760.207
10;0.8083;22;1;(patch 96 196);1;14;1;1980.385
10;0.8083;38;6;(patch 293 59);6;8;6;619.243
10;0.8083;32;2;(patch 145 78);2;11;2;2105.399
10;0.8083;4;5;(patch 275 9);5;9;5;665.806
10;0.81;34;2;(patch 95 267);4;14;4;2004.114
10;0.81;7;8;(patch 132 241);4;9;4;1613.656
10;0.81;27;2;(patch 150 229);4;16;4;1968.266
10;0.81;57;8;(patch 221 39);6;13;6;1650.108
10;0.81;33;2;(patch 57 81);3;7;3;2048.174
10;0.81;1;2;(patch 110 170);4;15;4;1997.497
10;0.81;40;6;(patch 285 76);6;7;6;419.966
10;0.81;26;2;(patch 101 91);3;15;3;1965.726
10;0.81;53;8;(patch 160 219);4;4;4;928.621
10;0.81;32;2;(patch 145 76);2;14;2;2107.399
10;0.81;4;5;(patch 279 10);5;12;5;669.806
10;0.81;29;2;(patch 4 153);1;14;1;2046.324
10;0.81;60;8;(patch 3 9);5;14;5;1589.594
10;0.81;59;8;(patch 230 193);5;4;5;787.207
10;0.81;19;1;(patch 15 190);1;11;1;2272.057
10;0.81;22;1;(patch 100 186);1;11;1;1991.385
10;0.81;20;1;(patch 267 171);1;14;1;2115.228
10;0.81;58;8;(patch 3 280);5;12;5;1305.179
10;0.8117;33;2;(patch 56 82);3;14;3;2050.174
10;0.8117;2;3;(patch 98 102);3;14;3;420.62
10;0.8117;1;2;(patch 110 164);1;14;1;2003.497
10;0.8117;30;2;(patch 165 118);2;16;2;2146.677
10;0.8117;31;2;(patch 60 215);1;16;1;2014.718
10;0.8117;77;5;(patch 80 274);4;10;4;732.246
10;0.8117;32;2;(patch 146 68);2;4;2;2115.399
10;0.8117;18;1;(patch 276 168);1;14;1;2178.074
10;0.8117;22;1;(patch 105 187);4;11;4;1996.385
10;0.8117;4;5;(patch 269 7);5;4;5;679.806
10;0.8133;33;2;(patch 57 79);3;14;3;2053.174
10;0.8133;20;1;(patch 272 167);1;13;1;2124.02
10;0.8133;26;2;(patch 99 88);3;14;3;1969.804
10;0.8133;19;1;(patch 10 197);1;16;1;2281.259
10;0.8133;30;2;(patch 163 114);2;12;2;2150.677
10;0.8133;40;6;(patch 284 82);6;13;6;426.726
10;0.8133;53;8;(patch 133 232);4;14;4;959.994
10;0.8133;27;2;(patch 157 230);4;13;4;1975.983
10;0.8133;34;2;(patch 91 264);4;13;4;2009.921
10;0.8133;15;4;(patch 46 279);1;15;1;1867.961
10;0.8133;2;3;(patch 107 104);3;9;3;429.62
10;0.8133;76;5;(patch 66 266);4;15;4;331.163
10;0.8133;29;2;(patch 3 158);1;15;1;2051.471
10;0.8133;59;8;(patch 265 192);5;11;5;823.873
10;0.8133;58;8;(patch 3 11);5;13;5;1336.524
10;0.8133;7;8;(patch 103 238);4;15;4;1644.518
10;0.8133;32;2;(patch 149 64);2;11;2;2120.399
10;0.815;1;2;(patch 116 159);1;15;1;2011.225
10;0.815;59;8;(patch 275 217);5;7;5;850.873
10;0.815;31;2;(patch 67 210);1;15;1;2023.39
10;0.815;4;5;(patch 260 15);5;16;5;692.637
10;0.815;32;2;(patch 154 61);2;9;2;2126.399
10;0.815;18;1;(patch 268 171);1;15;1;2187.878
10;0.815;30;2;(patch 163 103);2;5;2;2161.677
10;0.815;2;3;(patch 114 110);3;5;3;438.62
10;0.815;22;1;(patch 109 194);4;11;4;2005.94
10;0.815;19;1;(patch 14 200);1;16;1;2286.259
10;0.815;26;2;(patch 100 91);3;12;3;1972.804
10;0.8167;32;2;(patch 152 58);2;9;2;2130.399
10;0.8167;18;1;(patch 271 174);1;11;1;2191.878
10;0.8167;31;2;(patch 64 210);1;5;1;2026.39
10;0.8167;34;2;(patch 94 267);4;14;4;2015.098
10;0.8167;7;8;(patch 115 267);4;6;4;1676.354
10;0.8167;53;8;(patch 98 245);4;13;4;998.317
10;0.8167;29;2;(patch 0 156);1;15;1;2055.413
10;0.8167;33;2;(patch 54 81);3;16;3;2056.54
10;0.8167;30;2;(patch 163 103);2;4;2;2162.677
10;0.8167;19;1;(patch 20 202);1;6;1;2293.259
